id,vid,code,aand,titel,text
551,40004017,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">17</span><br><br>""Het koninkrijk van de hemelen"" zou voor een Jood in de dagen van onze Heer maar één ding betekenen. In de uitleg van de schitterende droom van Nebukadnessar, waarin hij een opeenvolging zag van wereldmachten, zegt Daniël dat het laatste koninkrijk opgezet zal worden door de God van de hemelen .En in hun dagen, dat wil zeggen, die van hun koningen, zal Eloah van de hemelen een koninkrijk oprichten dat voor de aionen geen schade zal ondervinden. En het koninkrijk zal niet aan een ander volk overgelaten worden. Het zal al deze koninkrijken verpulveren en uitroeien en het zal bevestigd worden voor de aionen. (<a class=""l"">Dan. 2:44</a>; SW)<br>Babylon viel aan Medo-Perzië en Medo-Perzië aan Griekenland. Griekenland werd verbroken en het vierde koninkrijk, waarin het volk van de profeet onder het beeld van klei te zien is, en vermengd moest worden met de mensheid, stond op punt te verschijnen. En dit moest opgevolgd door het niet te vernietigen koninkrijk van de Messias, waar alle Joden naar verlangden. Opnieuw, onder het beeld van roofzuchtige beesten, had Daniël de koninkrijken van de eindtijd afgebeeld (<a class=""l"">Dan. 7:2-27</a>).  Zij worden vervangen door het koninkrijk van de hemelen.  <blockquote><span class=""bijbel"">""En het koninkrijk en de rechtsbevoegdheid en de majesteit van het koninkrijk onder alle hemelen werd geschonken aan het volk van de allerhoogsten van de heiligen. Zijn koninkrijk is een aionisch koninkrijk en alle gezaghebbers zullen het dienen en zij zullen luisteren.""</span><br> (vers 27; SW).</blockquote><br>""Het koninkrijk van God"" veronderstelt directe onderschikking aan de Godheid, of dat nu individuen of natiën betreft. Het gebied er van kan niet omschreven worden. ""Het koninkrijk van de hemelen"" is, echter, altijd betrokken bij de soevereiniteit van Israël over de andere natiën. Net zoals Babylon over de hele aarde regeerde, zo zal Israël de suprematie hebben. Zoals Medo-Perzië alle natiën onder haar heerschappij bracht, zo zal Israël elk ander heersgebied onderschikken. Net zoals Alexander geen ander veld vond voor verdere verovering, zo zal de Messias alle natiën regeren met een ijzeren staf, en alle volken en talen en natiën zullen Hem dienen en Hem hun belastingen naar het land Israël en de natie die Hij heeft uitgekozen brengen. Dit is het koninkrijk dat door Christus werd verkondigd.<br>Het koninkrijk werd verkondigd als ""nabij"" zijnde. Dit houdt niet in dat het spoedig moest komen. De nabijheid was alleen bij wijze van proef. Hetzelfde woord wordt gebruikt voor Epafroditus (<a class=""l"">Filip. 2:30</a>), die de dood nabij was voor het werk van Christus, maar God was genadig en hij kwam weer terug van de dood. Nabijheid is een relatieve uitdrukking, aangevend dat er niet veel meer nodig was om contact te maken. Israël was acht en dertig jaren in de nabijheid van het beloofde land voordat zij werkelijk binnen gingen. Hadden zij Kaleb en Jozua geloofd, dan zou de dichterbij gekomen zijn, in plaats van terug te keren naar de wildernis, ver van de grenzen. Zo was het met Israël en het koninkrijk. Zoals het was toen hun voorvaders uit Egypte kwamen, zo komen zij naderbij tot de nationale hoop. Maar acht en dertig jaren zwierven zij in de wildernis van ongeloof, en vergingen zonder het beloofde land binnen te gaan."
555,40005001,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">1</span><br><br>De ""Bergrede"" was mogelijk verschillend en meerdere malen herhaald. Lucas geeft ons er één van. Deze werd gegeven op en ""vlakke plaats"" (<a class=""l"">Luc. 6:17</a>), na het roepen van Zijn discipelen. Hij is veel ingekort. Markus geeft hier en daar toespelingen er op. Het is passend dat de meest volledige verkondiging van de wetten van het koninkrijk gegeven zou worden in dit verslag, want het gaat over de Zoon van David."
558,40005005,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">5</span><br><br>De zaligsprekingen zullen hun vervulling vinden in het koninkrijk van de hemelen, wanneer de Messias wederkomt en Zijn 1000 jarige heerschappij vestigt. Tot dan laten de meeste er van zien dat ze in de praktijk teleurstelling zijn. De genadigen ontvangen meestal geen genade. De zachtmoedigen ontvangen nu geen lotdeel in het land of op aarde. Niet alleen dat, maar ze zullen het nooit krijgen. Een zachtmoedige ongelovige zal geen enkel lotdeel ontvangen. Een zachtmoedige gelovige wordt elke zegen te midden van de hemelingen beloofd (<a class=""l"">Efe. 1:3</a>). Het zou een bittere teleurstelling voor hem zijn om een lotdeel op aarde te hebben of in het land Israël. Er is voor ons geen blijdschap in deze zaligsprekingen."
560,40005012,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">12</span><br><br>Alle zegen komt uit de hemel, maar wordt niet allemaal in de hemel genoten. Het koninkrijk zal de dagen van de hemel op aarde zijn, want de zegen zal hemels van bron en karakter zijn, hoewel te vinden op aarde. De hemelse stad, het nieuwe Jeruzalem, is hemels, maar komt uit de hemel op aarde. Het Engels heeft geen manier om onderscheid te maken tussen dat wat hemels van karakter is en dat wat zijn plaats in de hemel heeft: er is dus speciale aandacht nodig om verwarring in denken over dit thema te voorkomen."
561,40005013,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">13</span><br><br>Het zout van Palestina werd gewoonlijk uit de moerassen verzameld. Contact met de grond of blootstelling aan regen of zon bedierf het, zodat het zijn zoutheid verloor. Aangezien het zeer schadelijk was voor de groeiende gewassen, werd het zorgvuldig bijeen geveegd en op de straat geworpen, en zo onder de voet vertreden."
562,40005018,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">18</span><br><br>De <i>yod</i> of <i>iota</i> was de kleinste van de Hebreeuwse letters. De <i>cerifs</i> waren mogelijk de kleine projecties die sommige van de Hebreeuwse letters onderscheidden. De gedachte van de Massorah, dat zij kleinen, betekenisloze, ornamenten ware, zoals hoornen, is nauwelijks in lijn met de geest van Christus' onderwijs. Hij wees ongeoorloofde, ongeïnspireerde toevoegingen van de Schrift af."
564,40005019,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">19</span><br><br>Gehoorzamen is altijd beter dan offeren. De allerkleinste inzetting van de Heer vraagt om een blind, niet-vragend antwoord."
566,40005022,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">22</span><br><br>Gehenna, de vallei van de zonen van Hinnom, net onder de stad Jeruzalem, waar eens afgoden aanbidding gaande was en waar het afval van de stad werd verbrand, zal eens weer de verbrandingsover van Jeruzalem worden. In het koninkrijk zal het de karkassen van criminelen verteren, en ook het afval van de stad. Het zou nooit verward moeten worden met het ongeziene, of hades, dat vaak met ""hel"" wordt vertaald, of met ""Tartarus,"" dat op gelijke wijze wordt vertaald. Noch is het de Poel des Vuurs (<a class=""l"">Openb. 20:14</a>), dat na het Grote Witte Troon oordeel voor de bozen volgt. De werking er van is beperkt tot de tijdelijke oordelen van het milleniale koninkrijk. Het legt niet de uiteindelijke bestemming vast, want het verdwijnt lang voor de voleinding.<br><br>Raka schijnt een minachtende uitdrukking te zijn uit het Aramees, en betekent: leeg."
567,40005023,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">23</span><br><br>In plaats van Zijn toehoorders weg te halen van onder de donders van de wet (zoals genade daarna deed), maakt Hij de inzettingen nog nadrukkelijker, de verboden nog meer doorzoekend. Het uiterlijk staat bij Hem voor niets, tenzij het hart ook goed is. Hij zal ze niet eens toestaan God te benaderen door middel van een offergave, tenzij ze overeenkomen met hun broeders. Er is in deze koninkrijksverkondiging geen mildheid. Zij die in de gevangenis zijn geworpen, worden niet verlost voordat aan de eisen van rechtvaardigheid ten volle is voldaan. Een blik vol lust is een zonde van het hart die in Zijn gebieden niet getolereerd zal worden. De criminelen van die dag zullen geëxecuteerd worden en hun lijken toevertrouwd aan de vallei van Hinnom, waar het afval van Jeruzalem verbrand wordt. Zo streng is de wet, dat indien een lid van het lichaam zondigt, het geheel in doodsgevaar is in het koninkrijk."
568,40005031,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">31</span><br><br>Vanwege de hardheid van hun harten, maakte Mozes scheiding tot een eenvoudige zaak. Maar dat is het niet in het koninkrijk van de hemelen. Er is dan maar één grond voor scheiding. Nu, in genade, kan alleen de dood komen tussen hen die de Heer tot één vlees heeft gemaakt (<a class=""l"">1Kor. 7:39</a>). We dienen niet te leven onder de wet van de Sinai of onder de koninkrijks code, maar onder de veel gunstiger heerschappij van genade (<a class=""l"">Rom. 5:21</a>)."
569,40005034,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">34-37</span><br><br>Vanaf de tijd van Onze Heer tot op heden, zijn vloeken en zweren zo gewoon in Palestina, dat er maar weinig op wordt gelet. Ze lasteren voortdurend de naam en eigenschappen van God, en zweren bij alles wat in hun hoofd opkomt. In feite wordt vloeiend en artistiek zweren beschouwd als een verworvenheid die beoefening verdient."
570,40005038,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">38</span><br><br>Er zijn heel wat nutteloze pogingen gedaan om het principe van verzetloosheid uit te voeren die hier neergelegd worden, door hen die het niet zien in relatie met het koninkrijk. Wanneerd de rechtvaardige Koning op de troon is, zal zulk een gedrag niet alleen goed, maar rationeel zijn. Genade, echter, gaat veel verder dan alleen niet weerstaan. Het vereist een actieve inspanning van de kant van hen die proberen te beschadigen of onderdrukken. De zware praktische problemen herkennend van het praktiseren van deze inzetting in deze tijd, verzekeren theologen ons dat ""deze uitdrukkingen, in hun paradox vorm, niet letterlijk genomen moeten worden."" Indien dit niet duidelijke voorbeelden zijn, is het onmogelijke een vaststaande gedachte te vormen over wat de Heer bedoelde. Het ideaal gedrag voor een ideale regering, zoals die in feite werkzaam zal zijn wanneer Christus terug is gekomen en Satan voor duizend jaren is gebonden."
571,40005043,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">43</span><br><br>Wij worden opgeroepen God na te doen, als geliefde kinderen, en in liefde te wandelen, net zoals Christus ons liefheeft en Zichzelf voor ons opgaf, een offer aan God, tot een doordringende geur (Efe, <a class=""l"">5:1,2</a>). De zonen van het koninkrijk worden hier opgeroepen Hem na toe doen in Zijn weldadigheid in aard. De zon en de regen brengen alle zegen in het fysieke gebied. Christus brengt alle zegeningen in het geestelijke gebied. Het geschenk van zonneschijn is groot, maar hoeveel groter is het geschenk van Christus! Maar hoeveel helderder is de standaard voor gedrag vandaag, vergeleken met het verlangde voor het millennium. De heiligen zouden altijd God moeten nadoen, maar dit zou altijd in overeenstemming moeten zijn met de bijzondere onthulling van Zichzelf, gegeven voor de tijd."
572,40005044,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">44</span><br><br>Het koninkrijk zal, op een bepaalde wijze, de vertoning zijn van God's goedheid op aarde; wij zullen de hoogste tentoonspreiding zijn van God's genade onder de hemelingen (<a class=""l"">Efe. 2:7</a>). Daarom is het zeer passend dat gedrag, in ieder geval, overeen zal komen met het gebied en karakter van God's werkzaamheden. De standaard voor ons is zo ver verwijderd van deze inzettingen als ze verwijderd is van de wet. De wet eiste liefde, maar beperkte die tot buren. In hun hardheid van harten beweerden ze dat anderen gehaat moesten worden. De Heer twijfelt er niet aan de wet uit te vergroten. God is goed voor allen. Maar wij kijken naar het kruis en weten dat niemand rechtvaardig is in Zijn ogen, en zien Zij offer voor allen. Alleen hier vinden we het motief dat ons gedrag zou moeten controleren. God's perfectie in aard is niet voldoende om de zoete geur te voorzien die hem vandaag een genoegen doet. Het lijkt zonder enig praktisch gevolg te zijn op de harde harten van de mensheid."
576,40006001,CC CK,Concordant Commentaar op het NT,,"<br><br><span class=""h"">1</span><br><br>De Farizeeën achtten het geven van aalmoezen, gebed en vasten, de drie meest eminente uitingen van godsvrucht, want aalmoezen waren de ideale uiting van hun relatie tot hun naaste, gebed hun omgang met God, en vasten zelf-discipline. Daarom neemt de Heer deze drie beet en ontbloot de hypocrisie die ze openlijk verrichte en het applaus van mensen oproept, en niet zozeer de lof van god."
577,40006002,CC CK,Concordant Commentaar op het NT,,"<br><br><span class=""h"">2</span><br><br>Het woord aalmoezen geeft een begeleiding van mededogen aan. Daarom zijn we niet verbaasd dat het geheel afwezig is van de oproepen aan de natiën, die geheel op genade zijn gebaseerd. Wij ""doen"" geen aalmoezen, als een werk van rechtvaardigheid, om zo de goedkeuring van mensen of zelfs de glimlach van God te verkrijgen, maar geven om niet in een dankbaar antwoord op de voordelen die we al door genade ontvingen. Wij werken niet om look, maar bieden onze diensten aan als een dank-offer voor de genadegeschenken die al de onze zijn in Christus, ook al weten we dat Hij hen zal belonen die dienen en lijden ten behoeve van Hem."
578,40006005,CC CK,Concordant Commentaar op het NT,,"<br><br><span class=""h"">5</span><br><br>Deze instructies over gebed komen zeer dicht bij ons, want onze afschuw van hypocrisie zou veel meer uitgesproken moeten zijn dan de hunne. Misschien is een bondige manier van stellen: Zeg nooit je gebeden, bidt ze altijd. Echt gebed is alleen mogelijk onder de drang van de heilige Geest, en vermijdt de mogelijke goedkeuring van mensen, want het is alleen voor God bestemd. (zie <a class=""l"">Filemon 1:15</a>)."
579,40006009,CC CK,Concordant Commentaar op het NT,,"<br><br><span class=""h"">9</span><br><br>Dit is niet het gebed  van de Heer, maar Zijn model voor de verzoeken van de discipelen. Aangezien Hij  zojuist langdradigheid en babbelzucht bij gebed veroordeelde, geeft Hij hen een voorbeeld van hoe veel te zeggen met weinig woorden. Het was verre van Zijn bedoeling dat dit een vorm voor herhaling zou worden, zeker niet in deze dagen van genade, waarin een deel er van zonder betekenis is en tegengesteld aan de huidige waarheid. <span class=""bijbel"">""In Wie wij de loskoping hebben door Zijn bloed, de losmaking van de zonden naar de rijkdom van Zijn genade""</span> (<a class=""l"">Efe. 1:7</a>; SW), is ver, ver verwijderd van de mate waarin wij anderen vergeven. Bovendien is onze vergeving in het geheel niet afhankelijk van ons uitdelen van deze gunst aan anderen. Bij hen was het voorwaardelijk en tijdelijk; bij ons het is onherroepelijk en blijvend. De gebeden voor ons nastreven zijn te vinden in Efeziërs. De tweede helft van het eerste hoofdstuk en het geheel van het derde hoofdstuk van die brief zullen ons leren waarvoor te bidden. Het heeft alles te maken met een latere uitstorting van genade, die een diep geheim was tijdens het bijwonen van onze Heer op aarde.<br><br>Het schitterende gebed is uitgelezen in zijn perfecties. Zijn zeven verzoeken zijn goddelijk verdeeld in drie voor de heerlijkheid van God en vier voor de breekbaarheid van de mens. Zijn Naam, Zijn koninkrijk, Zijn wil. Het is Zijn toekomstige koninkrijk dat zal komen wanneer Zijn  wil gedaan is op aarde. Op dat moment zullen wij ons deel hebben in Zijn hemelse regeringen, zodat onze gebeden veel weidser van bereik zouden zijn dan hier. De mens heeft onderhoud nodig, vrijlating van voorbij falen en toekomstige beproevingen, en, in het bijzonder in verband met het koninkrijk, verlossing van de kracht van die Boze die zijn uiterste best zal doen om het te verderven en vernietigen.<br><br>Onze Heer zou niet willen dat ze zouden bidden voor dat wat God niet wil geven, Ieder verzoek er in zal vervuld worden, maar pas wanneer het koninkrijk is gekomen. Dan, en niet eerder, zullen zij veilig zijn voor de Boze, want hij zal gebonden zijn in de onderliggende chaos. Pas dan zullen hun beproevingen voorbij zijn, hun schulden vergeven, hun dagelijks onderhoud zeker; pas dan zal Zijn wil op aarde gedaan worden, of Zijn Naam geheiligd worden door een heilige natie. We mogen er zeker van zijn dat ieder gebed, opgeschreven door Zijn Geest, ter gelegener tijd vervuld zal worden. Het enige onzekere element is tijd, en die is bij God heel goed bekend."
